"Plot Title: PPW1350_10319261"
"#1 Day","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Coupler Attached (LGR S/N: 10319261)","Stopped (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
2232,02/27/15 01:00:00 AM,6.331,87.302,,,,
2233,02/27/15 01:30:00 AM,6.153,88.674,,,,
2234,02/27/15 02:00:00 AM,5.898,90.169,,,,
2235,02/27/15 02:30:00 AM,5.796,90.499,,,,
2236,02/27/15 03:00:00 AM,5.668,92.184,,,,
2237,02/27/15 03:30:00 AM,5.565,92.409,,,,
2238,02/27/15 04:00:00 AM,5.437,92.426,,,,
2239,02/27/15 04:30:00 AM,4.999,92.962,,,,
2240,02/27/15 05:00:00 AM,4.506,93.081,,,,
2241,02/27/15 05:30:00 AM,4.037,94.296,,,,
2242,02/27/15 06:00:00 AM,3.696,95.042,,,,
2243,02/27/15 06:30:00 AM,3.301,95.278,,,,
2244,02/27/15 07:00:00 AM,3.142,96.163,,,,
2245,02/27/15 07:30:00 AM,2.823,96.269,,,,
2246,02/27/15 08:00:00 AM,2.557,96.535,,,,
2247,02/27/15 08:30:00 AM,2.503,97.053,,,,
2248,02/27/15 09:00:00 AM,2.930,97.124,,,,
2249,02/27/15 09:30:00 AM,3.538,97.971,,,,
2250,02/27/15 10:00:00 AM,5.821,95.371,,,,
2251,02/27/15 10:30:00 AM,6.965,86.860,,,,
2252,02/27/15 11:00:00 AM,7.670,86.432,,,,
2253,02/27/15 11:30:00 AM,9.608,78.388,,,,
2254,02/27/15 12:00:00 PM,11.175,70.307,,,,
2255,02/27/15 12:30:00 PM,12.606,58.995,,,,
2256,02/27/15 01:00:00 PM,13.233,62.383,,,,
2257,02/27/15 01:30:00 PM,13.161,61.634,,,,
2258,02/27/15 02:00:00 PM,13.618,56.459,,,,
2259,02/27/15 02:30:00 PM,14.936,48.167,,,,
2260,02/27/15 03:00:00 PM,13.786,58.735,,,,
2261,02/27/15 03:30:00 PM,12.799,64.623,,,,
2262,02/27/15 04:00:00 PM,13.666,62.072,,,,
2263,02/27/15 04:30:00 PM,13.473,61.301,,,,
2264,02/27/15 05:00:00 PM,12.630,64.913,,,,
2265,02/27/15 05:30:00 PM,12.727,63.207,,,,
2266,02/27/15 06:00:00 PM,12.582,68.001,,,,
2267,02/27/15 06:30:00 PM,12.098,70.995,,,,
2268,02/27/15 07:00:00 PM,11.029,72.480,,,,
2269,02/27/15 07:30:00 PM,9.854,75.033,,,,
2270,02/27/15 08:00:00 PM,9.460,78.029,,,,
2271,02/27/15 08:30:00 PM,8.742,80.125,,,,
2272,02/27/15 09:00:00 PM,8.220,82.554,,,,
2273,02/27/15 09:30:00 PM,7.870,83.270,,,,
2274,02/27/15 10:00:00 PM,7.469,85.180,,,,
2275,02/27/15 10:30:00 PM,6.813,86.798,,,,
2276,02/27/15 11:00:00 PM,7.066,88.927,,,,
2277,02/27/15 11:30:00 PM,6.509,87.914,,,,
2278,02/28/15 12:00:00 AM,6.509,90.706,,,,
2279,02/28/15 12:30:00 AM,6.864,89.391,,,,
2280,02/28/15 01:00:00 AM,5.488,91.886,,,,
2281,02/28/15 01:30:00 AM,6.102,90.627,,,,
2282,02/28/15 02:00:00 AM,6.077,90.646,,,,
2283,02/28/15 02:30:00 AM,5.437,87.495,,,,
2284,02/28/15 03:00:00 AM,4.480,92.925,,,,
2285,02/28/15 03:30:00 AM,3.880,91.869,,,,
2286,02/28/15 04:00:00 AM,3.801,91.523,,,,
2287,02/28/15 04:30:00 AM,4.895,94.229,,,,
2288,02/28/15 05:00:00 AM,3.301,91.118,,,,
2289,02/28/15 05:30:00 AM,2.983,94.603,,,,
2290,02/28/15 06:00:00 AM,4.037,96.214,,,,
2291,02/28/15 06:30:00 AM,4.141,96.046,,,,
2292,02/28/15 07:00:00 AM,2.823,91.643,,,,
2293,02/28/15 07:30:00 AM,1.913,94.656,,,,
2294,02/28/15 08:00:00 AM,2.850,97.850,,,,
2295,02/28/15 08:30:00 AM,2.717,95.851,,,,
2296,02/28/15 09:00:00 AM,4.869,91.675,,,,
2297,02/28/15 09:30:00 AM,6.813,76.402,,,,
2298,02/28/15 10:00:00 AM,7.569,72.935,,,,
2299,02/28/15 10:30:00 AM,8.767,71.082,,,,
2300,02/28/15 11:00:00 AM,9.756,69.441,,,,
2301,02/28/15 11:30:00 AM,11.127,62.759,,,,
2302,02/28/15 12:00:00 PM,12.678,55.504,,,,
2303,02/28/15 12:30:00 PM,13.473,55.714,,,,
2304,02/28/15 01:00:00 PM,14.505,46.179,,,,
2305,02/28/15 01:30:00 PM,15.772,41.596,,,,
2306,02/28/15 02:00:00 PM,16.272,35.472,,,,
2307,02/28/15 02:30:00 PM,17.106,36.659,,,,
2308,02/28/15 03:00:00 PM,17.463,33.824,,,,
2309,02/28/15 03:30:00 PM,18.057,33.748,,,,
2310,02/28/15 04:00:00 PM,18.200,35.661,,,,
2311,02/28/15 04:30:00 PM,18.319,35.738,,,,
2312,02/28/15 05:00:00 PM,17.368,40.881,,,,
2313,02/28/15 05:30:00 PM,16.344,44.171,,,,
2314,02/28/15 06:00:00 PM,15.103,50.668,,,,
2315,02/28/15 06:30:00 PM,13.810,57.000,,,,
2316,02/28/15 07:00:00 PM,12.195,61.326,,,,
2317,02/28/15 07:30:00 PM,10.932,64.383,,,,
2318,02/28/15 08:00:00 PM,10.271,67.689,,,,
2319,02/28/15 08:30:00 PM,9.534,70.331,,,,
2320,02/28/15 09:00:00 PM,8.742,74.804,,,,
2321,02/28/15 09:30:00 PM,8.319,78.056,,,,
2322,02/28/15 10:00:00 PM,7.645,79.855,,,,
2323,02/28/15 10:30:00 PM,7.015,82.490,,,,
2324,02/28/15 11:00:00 PM,6.331,84.439,,,,
2325,02/28/15 11:30:00 PM,5.898,86.938,,,,
2326,03/01/15 12:00:00 AM,5.591,87.764,,,,
2327,03/01/15 12:30:00 AM,5.282,88.918,,,,
2328,03/01/15 01:00:00 AM,4.947,89.800,,,,
2329,03/01/15 01:30:00 AM,4.714,91.081,,,,
2330,03/01/15 02:00:00 AM,4.376,91.095,,,,
2331,03/01/15 02:30:00 AM,4.454,91.918,,,,
2332,03/01/15 03:00:00 AM,4.376,92.448,,,,
2333,03/01/15 03:30:00 AM,4.141,92.985,,,,
2334,03/01/15 04:00:00 AM,4.141,93.283,,,,
2335,03/01/15 04:30:00 AM,4.220,93.379,,,,
2336,03/01/15 05:00:00 AM,3.617,93.467,,,,
2337,03/01/15 05:30:00 AM,3.643,93.052,,,,
2338,03/01/15 06:00:00 AM,4.089,94.112,,,,
2339,03/01/15 06:30:00 AM,5.591,97.817,,,,
2340,03/01/15 07:00:00 AM,6.509,95.259,,,,
2341,03/01/15 07:30:00 AM,5.924,93.956,,,,
2342,03/01/15 08:00:00 AM,6.255,94.543,,,,
2343,03/01/15 08:30:00 AM,5.924,94.131,,,,
2344,03/01/15 09:00:00 AM,5.745,93.609,,,,
2345,03/01/15 09:30:00 AM,6.255,93.694,,,,
2346,03/01/15 10:00:00 AM,7.670,92.199,,,,
2347,03/01/15 10:30:00 AM,7.670,89.129,,,,
2348,03/01/15 11:00:00 AM,8.045,89.145,,,,
2349,03/01/15 11:30:00 AM,9.435,86.752,,,,
2350,03/01/15 12:00:00 PM,10.834,79.117,,,,
2351,03/01/15 12:30:00 PM,11.078,73.919,,,,
2352,03/01/15 01:00:00 PM,12.606,66.852,,,,
2353,03/01/15 01:30:00 PM,13.570,62.292,,,,
2354,03/01/15 02:00:00 PM,13.522,59.707,,,,
2355,03/01/15 02:30:00 PM,14.433,55.768,,,,
2356,03/01/15 03:00:00 PM,14.888,52.299,,,,
2357,03/01/15 03:30:00 PM,15.175,52.156,,,,
2358,03/01/15 04:00:00 PM,14.840,51.310,,,,
2359,03/01/15 04:30:00 PM,15.270,49.670,,,,
2360,03/01/15 05:00:00 PM,14.170,54.394,,,,
2361,03/01/15 05:30:00 PM,12.727,60.616,,,,
2362,03/01/15 06:00:00 PM,12.001,65.470,,,,
2363,03/01/15 06:30:00 PM,11.953,70.114,,,,
2364,03/01/15 07:00:00 PM,11.394,69.837,,,,
2365,03/01/15 07:30:00 PM,10.124,73.838,,,,
2366,03/01/15 08:00:00 PM,9.485,75.868,,,,
2367,03/01/15 08:30:00 PM,8.817,77.537,,,,
2368,03/01/15 09:00:00 PM,8.095,81.137,,,,
2369,03/01/15 09:30:00 PM,7.720,82.466,,,,
2370,03/01/15 10:00:00 PM,7.368,84.658,,,,
2371,03/01/15 10:30:00 PM,6.712,85.419,,,,
2372,03/01/15 11:00:00 PM,6.382,88.346,,,,
2373,03/01/15 11:30:00 PM,5.898,88.893,,,,
2374,03/02/15 12:00:00 AM,5.591,90.218,,,,
2375,03/02/15 12:30:00 AM,5.360,90.590,,,,
2376,03/02/15 01:00:00 AM,4.766,91.849,,,,
2377,03/02/15 01:30:00 AM,5.050,93.997,,,,
2378,03/02/15 02:00:00 AM,4.869,92.728,,,,
2379,03/02/15 02:30:00 AM,4.636,93.788,,,,
2380,03/02/15 03:00:00 AM,4.246,94.278,,,,
2381,03/02/15 03:30:00 AM,4.168,94.578,,,,
2382,03/02/15 04:00:00 AM,3.775,94.078,,,,
2383,03/02/15 04:30:00 AM,3.722,95.638,,,,
2384,03/02/15 05:00:00 AM,3.749,94.810,,,,
2385,03/02/15 05:30:00 AM,3.591,95.553,,,,
2386,03/02/15 06:00:00 AM,3.670,96.527,,,,
2387,03/02/15 06:30:00 AM,3.617,95.927,,,,
2388,03/02/15 07:00:00 AM,4.298,97.457,,,,
2389,03/02/15 07:30:00 AM,3.274,95.515,,,,
2390,03/02/15 08:00:00 AM,2.850,95.790,,,,
2391,03/02/15 08:30:00 AM,3.195,97.537,,,,
2392,03/02/15 09:00:00 AM,4.246,98.316,,,,
2393,03/02/15 09:30:00 AM,5.334,99.470,,,,
2394,03/02/15 10:00:00 AM,6.889,96.998,,,,
2395,03/02/15 10:30:00 AM,8.469,94.104,,,,
2396,03/02/15 11:00:00 AM,10.834,77.500,,,,
2397,03/02/15 11:30:00 AM,12.195,70.303,,,,
2398,03/02/15 12:00:00 PM,13.257,65.926,,,,
2399,03/02/15 12:30:00 PM,14.170,57.627,,,,
2400,03/02/15 01:00:00 PM,14.673,60.012,,,,
2401,03/02/15 01:30:00 PM,15.414,54.058,,,,
2402,03/02/15 02:00:00 PM,15.724,52.479,,,,
2403,03/02/15 02:30:00 PM,16.701,50.948,,,,
2404,03/02/15 03:00:00 PM,17.177,48.959,,,,
2405,03/02/15 03:30:00 PM,17.439,44.555,,,,
2406,03/02/15 04:00:00 PM,17.058,43.844,,,,
2407,03/02/15 04:30:00 PM,16.820,51.955,,,,
2408,03/02/15 05:00:00 PM,16.272,51.353,,,,
2409,03/02/15 05:30:00 PM,15.175,49.441,,,,
2410,03/02/15 06:00:00 PM,14.361,54.301,,,,
2411,03/02/15 06:30:00 PM,13.618,57.331,,,,
2412,03/02/15 07:00:00 PM,12.147,60.728,,,,
2413,03/02/15 07:30:00 PM,10.980,66.328,,,,
2414,03/02/15 08:00:00 PM,10.001,70.675,,,,
2415,03/02/15 08:30:00 PM,9.287,73.808,,,,
2416,03/02/15 09:00:00 PM,8.543,76.166,,,,
2417,03/02/15 09:30:00 PM,7.920,78.187,,,,
2418,03/02/15 10:00:00 PM,7.469,80.300,,,,
2419,03/02/15 10:30:00 PM,6.763,82.114,,,,
2420,03/02/15 11:00:00 PM,6.408,84.221,,,,
2421,03/02/15 11:30:00 PM,6.000,85.718,,,,
2422,03/03/15 12:00:00 AM,5.591,87.404,,,,
2423,03/03/15 12:30:00 AM,5.334,88.419,,,,
2424,03/03/15 01:00:00 AM,4.999,89.331,,,,
2425,03/03/15 01:30:00 AM,4.688,90.721,,,,
2426,03/03/15 02:00:00 AM,4.246,91.864,,,,
2427,03/03/15 02:30:00 AM,4.037,92.135,,,,
2428,03/03/15 03:00:00 AM,3.880,93.512,,,,
2429,03/03/15 03:30:00 AM,3.538,92.776,,,,
2430,03/03/15 04:00:00 AM,3.327,94.253,,,,
2431,03/03/15 04:30:00 AM,3.274,94.534,,,,
2432,03/03/15 05:00:00 AM,2.956,94.694,,,,
2433,03/03/15 05:30:00 AM,2.850,95.204,,,,
2434,03/03/15 06:00:00 AM,2.664,93.878,,,,
2435,03/03/15 06:30:00 AM,2.262,93.574,,,,
2436,03/03/15 07:00:00 AM,2.128,95.980,,,,
2437,03/03/15 07:30:00 AM,2.770,93.463,,,,
2438,03/03/15 08:00:00 AM,3.116,94.982,,,,
2439,03/03/15 08:30:00 AM,2.021,94.831,,,,
2440,03/03/15 09:00:00 AM,2.903,97.793,,,,
2441,03/03/15 09:30:00 AM,5.488,85.335,,,,
2442,03/03/15 10:00:00 AM,7.419,75.163,,,,
2443,03/03/15 10:30:00 AM,9.410,64.521,,,,
2444,03/03/15 11:00:00 AM,10.834,58.860,,,,
2445,03/03/15 11:30:00 AM,12.316,51.724,,,,
2446,03/03/15 12:00:00 PM,13.353,49.013,,,,
2447,03/03/15 12:30:00 PM,14.577,45.875,,,,
2448,03/03/15 01:00:00 PM,15.318,45.119,,,,
2449,03/03/15 01:30:00 PM,16.058,40.480,,,,
2450,03/03/15 02:00:00 PM,16.725,40.104,,,,
2451,03/03/15 02:30:00 PM,17.368,39.660,,,,
2452,03/03/15 03:00:00 PM,17.986,37.787,,,,
2453,03/03/15 03:30:00 PM,18.675,36.882,,,,
2454,03/03/15 04:00:00 PM,18.794,36.633,,,,
2455,03/03/15 04:30:00 PM,18.414,34.635,,,,
2456,03/03/15 05:00:00 PM,18.033,35.318,,,,
2457,03/03/15 05:30:00 PM,17.510,37.090,,,,
2458,03/03/15 06:00:00 PM,16.106,46.944,,,,
2459,03/03/15 06:30:00 PM,14.960,46.861,,,,
2460,03/03/15 07:00:00 PM,13.425,50.008,,,,
2461,03/03/15 07:30:00 PM,12.243,54.595,,,,
2462,03/03/15 08:00:00 PM,11.565,56.655,,,,
2463,03/03/15 08:30:00 PM,10.590,59.943,,,,
2464,03/03/15 09:00:00 PM,9.854,63.529,,,,
2465,03/03/15 09:30:00 PM,9.064,65.610,,,,
2466,03/03/15 10:00:00 PM,8.220,68.840,,,,
2467,03/03/15 10:30:00 PM,7.720,71.743,,,,
2468,03/03/15 11:00:00 PM,7.066,72.834,,,,
2469,03/03/15 11:30:00 PM,6.864,75.841,,,,
2470,03/04/15 12:00:00 AM,6.560,76.376,,,,
2471,03/04/15 12:30:00 AM,6.000,77.530,,,,
2472,03/04/15 01:00:00 AM,5.539,80.748,,,,
2473,03/04/15 01:30:00 AM,5.128,80.656,,,,
2474,03/04/15 02:00:00 AM,4.947,84.400,,,,
2475,03/04/15 02:30:00 AM,5.334,82.737,,,,
2476,03/04/15 03:00:00 AM,4.532,84.899,,,,
2477,03/04/15 03:30:00 AM,4.428,85.935,,,,
2478,03/04/15 04:00:00 AM,4.194,87.292,,,,
2479,03/04/15 04:30:00 AM,3.958,90.282,,,,
2480,03/04/15 05:00:00 AM,4.714,89.132,,,,
2481,03/04/15 05:30:00 AM,5.745,83.725,,,,
2482,03/04/15 06:00:00 AM,4.350,83.477,,,,
2483,03/04/15 06:30:00 AM,3.274,88.084,,,,
2484,03/04/15 07:00:00 AM,3.459,91.759,,,,
2485,03/04/15 07:30:00 AM,4.454,90.283,,,,
2486,03/04/15 08:00:00 AM,5.308,86.587,,,,
2487,03/04/15 08:30:00 AM,5.076,88.483,,,,
2488,03/04/15 09:00:00 AM,6.102,86.651,,,,
2489,03/04/15 09:30:00 AM,6.102,89.966,,,,
2490,03/04/15 10:00:00 AM,8.618,80.824,,,,
2491,03/04/15 10:30:00 AM,10.736,69.030,,,,
2492,03/04/15 11:00:00 AM,12.074,67.792,,,,
2493,03/04/15 11:30:00 AM,13.546,62.022,,,,
2494,03/04/15 12:00:00 PM,15.151,46.917,,,,
2495,03/04/15 12:30:00 PM,16.415,39.365,,,,
2496,03/04/15 01:00:00 PM,17.153,33.992,,,,
2497,03/04/15 01:30:00 PM,17.962,45.506,,,,
2498,03/04/15 02:00:00 PM,18.509,45.541,,,,
2499,03/04/15 02:30:00 PM,18.961,44.005,,,,
2500,03/04/15 03:00:00 PM,19.365,42.838,,,,
2501,03/04/15 03:30:00 PM,19.508,42.501,,,,
2502,03/04/15 04:00:00 PM,19.389,42.937,,,,
2503,03/04/15 04:30:00 PM,19.698,43.773,,,,
2504,03/04/15 05:00:00 PM,19.460,41.628,,,,
2505,03/04/15 05:30:00 PM,18.675,45.434,,,,
2506,03/04/15 06:00:00 PM,17.748,49.222,,,,
2507,03/04/15 06:30:00 PM,16.415,53.283,,,,
2508,03/04/15 07:00:00 PM,14.840,55.829,,,,
2509,03/04/15 07:30:00 PM,13.594,57.057,,,,
2510,03/04/15 08:00:00 PM,13.040,59.540,,,,
2511,03/04/15 08:30:00 PM,11.904,62.218,,,,
2512,03/04/15 09:00:00 PM,10.785,65.832,,,,
2513,03/04/15 09:30:00 PM,10.100,67.515,,,,
2514,03/04/15 10:00:00 PM,9.460,69.894,,,,
2515,03/04/15 10:30:00 PM,8.866,73.001,,,,
2516,03/04/15 11:00:00 PM,8.369,75.526,,,,
2517,03/04/15 11:30:00 PM,7.770,77.775,,,,
2518,03/05/15 12:00:00 AM,7.217,80.619,,,,
2519,03/05/15 12:30:00 AM,6.990,83.569,,,,
2520,03/05/15 01:00:00 AM,6.509,83.299,,,,
2521,03/05/15 01:30:00 AM,5.745,85.916,,,,
2522,03/05/15 02:00:00 AM,5.360,86.134,,,,
2523,03/05/15 02:30:00 AM,5.770,89.116,,,,
2524,03/05/15 03:00:00 AM,5.334,87.932,,,,
2525,03/05/15 03:30:00 AM,4.766,88.405,,,,
2526,03/05/15 04:00:00 AM,4.428,90.604,,,,
2527,03/05/15 04:30:00 AM,4.194,89.888,,,,
2528,03/05/15 05:00:00 AM,4.141,92.337,,,,
2529,03/05/15 05:30:00 AM,4.194,91.825,,,,
2530,03/05/15 06:00:00 AM,4.454,93.068,,,,
2531,03/05/15 06:30:00 AM,4.350,90.003,,,,
2532,03/05/15 07:00:00 AM,3.932,93.129,,,,
2533,03/05/15 07:30:00 AM,3.538,92.029,,,,
2534,03/05/15 08:00:00 AM,3.168,94.358,,,,
2535,03/05/15 08:30:00 AM,3.354,94.752,,,,
2536,03/05/15 09:00:00 AM,3.880,95.828,,,,
2537,03/05/15 09:30:00 AM,6.102,96.880,,,,
2538,03/05/15 10:00:00 AM,7.645,91.709,,,,
2539,03/05/15 10:30:00 AM,9.903,84.805,,,,
2540,03/05/15 11:00:00 AM,12.025,74.586,,,,
2541,03/05/15 11:30:00 AM,13.209,69.953,,,,
2542,03/05/15 12:00:00 PM,14.721,54.657,,,,
2543,03/05/15 12:30:00 PM,16.082,45.023,,,,
2544,03/05/15 01:00:00 PM,17.177,39.382,,,,
2545,03/05/15 01:30:00 PM,18.200,33.400,,,,
2546,03/05/15 02:00:00 PM,19.103,30.539,,,,
2547,03/05/15 02:30:00 PM,20.007,29.983,,,,
2548,03/05/15 03:00:00 PM,20.746,30.178,,,,
2549,03/05/15 03:30:00 PM,21.819,32.472,,,,
2550,03/05/15 04:00:00 PM,22.106,31.530,,,,
2551,03/05/15 04:30:00 PM,22.226,30.604,,,,
2552,03/05/15 05:00:00 PM,22.321,31.415,,,,
2553,03/05/15 05:30:00 PM,21.175,40.396,,,,
2554,03/05/15 06:00:00 PM,20.007,44.609,,,,
2555,03/05/15 06:30:00 PM,18.509,46.459,,,,
2556,03/05/15 07:00:00 PM,16.820,52.047,,,,
2557,03/05/15 07:30:00 PM,15.390,56.366,,,,
2558,03/05/15 08:00:00 PM,14.122,60.756,,,,
2559,03/05/15 08:30:00 PM,13.161,62.606,,,,
2560,03/05/15 09:00:00 PM,12.413,64.904,,,,
2561,03/05/15 09:30:00 PM,11.686,67.663,,,,
2562,03/05/15 10:00:00 PM,10.980,70.609,,,,
2563,03/05/15 10:30:00 PM,10.198,73.435,,,,
2564,03/05/15 11:00:00 PM,9.460,76.688,,,,
2565,03/05/15 11:30:00 PM,8.792,79.217,,,,
2566,03/06/15 12:00:00 AM,8.990,79.504,,,,
2567,03/06/15 12:30:00 AM,8.070,80.702,,,,
2568,03/06/15 01:00:00 AM,8.295,79.729,,,,
2569,03/06/15 01:30:00 AM,8.020,81.788,,,,
2570,03/06/15 02:00:00 AM,8.419,83.344,,,,
2571,03/06/15 02:30:00 AM,8.568,80.006,,,,
2572,03/06/15 03:00:00 AM,7.192,84.222,,,,
2573,03/06/15 03:30:00 AM,6.763,85.588,,,,
2574,03/06/15 04:00:00 AM,6.661,85.459,,,,
2575,03/06/15 04:30:00 AM,6.153,87.594,,,,
2576,03/06/15 05:00:00 AM,6.357,88.828,,,,
2577,03/06/15 05:30:00 AM,6.560,88.955,,,,
2578,03/06/15 06:00:00 AM,6.000,90.220,,,,
2579,03/06/15 06:30:00 AM,5.924,90.226,,,,
2580,03/06/15 07:00:00 AM,5.514,89.715,,,,
2581,03/06/15 07:30:00 AM,5.205,90.854,,,,
2582,03/06/15 08:00:00 AM,5.282,91.076,,,,
2583,03/06/15 08:30:00 AM,4.921,92.491,,,,
2584,03/06/15 09:00:00 AM,5.360,93.357,,,,
2585,03/06/15 09:30:00 AM,9.064,76.248,,,,
2586,03/06/15 10:00:00 AM,10.345,70.148,,,,
2587,03/06/15 10:30:00 AM,12.823,56.458,,,,
2588,03/06/15 11:00:00 AM,13.690,57.942,,,,
2589,03/06/15 11:30:00 AM,15.008,55.429,,,,
2590,03/06/15 12:00:00 PM,16.749,44.504,,,,
2591,03/06/15 12:30:00 PM,18.081,51.385,,,,
2592,03/06/15 01:00:00 PM,18.794,46.146,,,,
2593,03/06/15 01:30:00 PM,19.888,43.635,,,,
2594,03/06/15 02:00:00 PM,21.056,37.907,,,,
2595,03/06/15 02:30:00 PM,21.939,36.882,,,,
2596,03/06/15 03:00:00 PM,22.920,37.803,,,,
2597,03/06/15 03:30:00 PM,23.448,35.380,,,,
2598,03/06/15 04:00:00 PM,23.400,36.731,,,,
2599,03/06/15 04:30:00 PM,23.545,38.130,,,,
2600,03/06/15 05:00:00 PM,23.016,41.572,,,,
2601,03/06/15 05:30:00 PM,21.963,41.617,,,,
2602,03/06/15 06:00:00 PM,20.627,41.436,,,,
2603,03/06/15 06:30:00 PM,19.056,45.322,,,,
2604,03/06/15 07:00:00 PM,17.415,51.232,,,,
2605,03/06/15 07:30:00 PM,15.700,55.927,,,,
2606,03/06/15 08:00:00 PM,14.649,59.948,,,,
2607,03/06/15 08:30:00 PM,13.882,61.250,,,,
2608,03/06/15 09:00:00 PM,13.305,61.982,,,,
2609,03/06/15 09:30:00 PM,12.292,62.928,,,,
2610,03/06/15 10:00:00 PM,11.419,63.945,,,,
2611,03/06/15 10:30:00 PM,10.614,68.894,,,,
2612,03/06/15 11:00:00 PM,10.222,68.706,,,,
2613,03/06/15 11:30:00 PM,9.558,68.724,,,,
2614,03/07/15 12:00:00 AM,9.238,71.314,,,,
2615,03/07/15 12:30:00 AM,8.543,73.657,,,,
2616,03/07/15 01:00:00 AM,8.145,76.547,,,,
2617,03/07/15 01:30:00 AM,8.020,78.019,,,,
2618,03/07/15 02:00:00 AM,7.619,80.548,,,,
2619,03/07/15 02:30:00 AM,6.687,83.603,,,,
2620,03/07/15 03:00:00 AM,6.306,86.103,,,,
2621,03/07/15 03:30:00 AM,6.204,85.141,,,,
2622,03/07/15 04:00:00 AM,5.898,86.679,,,,
2623,03/07/15 04:30:00 AM,5.693,87.120,,,,
2624,03/07/15 05:00:00 AM,5.437,89.696,,,,
2625,03/07/15 05:30:00 AM,5.231,91.416,,,,
2626,03/07/15 06:00:00 AM,5.179,89.478,,,,
2627,03/07/15 06:30:00 AM,4.532,91.487,,,,
2628,03/07/15 07:00:00 AM,4.844,92.921,,,,
2629,03/07/15 07:30:00 AM,4.688,90.039,,,,
2630,03/07/15 08:00:00 AM,4.220,93.155,,,,
2631,03/07/15 08:30:00 AM,4.220,92.157,,,,
2632,03/07/15 09:00:00 AM,5.076,96.499,,,,
2633,03/07/15 09:30:00 AM,7.217,96.395,,,,
2634,03/07/15 10:00:00 AM,8.519,92.113,,,,
2635,03/07/15 10:30:00 AM,11.321,85.137,,,,
2636,03/07/15 11:00:00 AM,13.377,78.317,,,,
2637,03/07/15 11:30:00 AM,14.409,67.207,,,,
2638,03/07/15 12:00:00 PM,16.058,60.535,,,,
2639,03/07/15 12:30:00 PM,17.130,55.257,,,,
2640,03/07/15 01:00:00 PM,18.485,55.211,,,,
2641,03/07/15 01:30:00 PM,19.484,51.952,,,,
2642,03/07/15 02:00:00 PM,20.436,49.985,,,,
2643,03/07/15 02:30:00 PM,21.294,44.346,,,,
2644,03/07/15 03:00:00 PM,21.748,42.983,,,,
2645,03/07/15 03:30:00 PM,22.034,41.463,,,,
2646,03/07/15 04:00:00 PM,21.987,48.261,,,,
2647,03/07/15 04:30:00 PM,21.772,48.106,,,,
2648,03/07/15 05:00:00 PM,21.318,49.756,,,,
2649,03/07/15 05:30:00 PM,20.341,52.227,,,,
2650,03/07/15 06:00:00 PM,18.889,55.271,,,,
2651,03/07/15 06:30:00 PM,17.296,59.140,,,,
2652,03/07/15 07:00:00 PM,15.915,64.490,,,,
2653,03/07/15 07:30:00 PM,14.433,71.388,,,,
2654,03/07/15 08:00:00 PM,13.497,74.969,,,,
2655,03/07/15 08:30:00 PM,12.678,77.227,,,,
2656,03/07/15 09:00:00 PM,11.953,79.168,,,,
2657,03/07/15 09:30:00 PM,11.200,81.428,,,,
2658,03/07/15 10:00:00 PM,10.687,83.922,,,,
2659,03/07/15 10:30:00 PM,10.124,85.863,,,,
2660,03/07/15 11:00:00 PM,9.608,87.057,,,,
2661,03/07/15 11:30:00 PM,8.965,88.727,,,,
2662,03/08/15 12:00:00 AM,8.593,90.468,,,,
2663,03/08/15 12:30:00 AM,8.270,90.617,,,,
2664,03/08/15 01:00:00 AM,7.945,91.863,,,,
2665,03/08/15 01:30:00 AM,7.720,92.719,,,,
2666,03/08/15 02:00:00 AM,7.015,91.776,,,,
2667,03/08/15 02:30:00 AM,6.864,95.105,,,,
2668,03/08/15 03:00:00 AM,7.242,96.079,,,,
2669,03/08/15 03:30:00 AM,6.153,97.189,,,,
2670,03/08/15 04:00:00 AM,5.847,96.120,,,,
2671,03/08/15 04:30:00 AM,6.102,96.239,,,,
2672,03/08/15 05:00:00 AM,6.281,97.813,,,,
2673,03/08/15 05:30:00 AM,5.642,95.718,,,,
2674,03/08/15 06:00:00 AM,4.402,96.608,,,,
2675,03/08/15 06:30:00 AM,4.089,97.787,,,,
2676,03/08/15 07:00:00 AM,4.011,96.817,,,,
2677,03/08/15 07:30:00 AM,4.324,97.804,,,,
2678,03/08/15 08:00:00 AM,4.454,97.062,,,,
2679,03/08/15 08:30:00 AM,4.921,98.312,,,,
2680,03/08/15 09:00:00 AM,5.898,98.829,,,,
2681,03/08/15 09:30:00 AM,7.116,98.733,,,,
2682,03/08/15 10:00:00 AM,8.070,98.656,,,,
2683,03/08/15 10:30:00 AM,9.534,98.222,,,,
2684,03/08/15 11:00:00 AM,11.127,94.628,,,,
2685,03/08/15 11:30:00 AM,13.209,84.881,,,,
2686,03/08/15 12:00:00 PM,14.146,82.877,,,,
2687,03/08/15 12:30:00 PM,15.485,77.201,,,,
2688,03/08/15 01:00:00 PM,16.344,71.497,,,,
2689,03/08/15 01:30:00 PM,17.225,64.716,,,,
2690,03/08/15 02:00:00 PM,18.152,62.972,,,,
2691,03/08/15 02:30:00 PM,19.698,54.433,,,,
